Date,Time,Precipitation_AddisAbeba (mm),Relative Humidity_AddisAbeba (% RH),Temperature_AddisAbeba (?C)
12/2/2017,2:30:00 AM,0,40.4,11.7
12/2/2017,2:45:00 AM,0,40.3,11.7
12/2/2017,3:00:00 AM,0,41.8,11.3
12/2/2017,3:15:00 AM,0,44.1,10.5
12/2/2017,3:30:00 AM,0,47.7,9.4
12/2/2017,3:45:00 AM,0,47.9,9.3
12/2/2017,4:00:00 AM,0,48.9,8.9
12/2/2017,4:15:00 AM,0,56.5,7.1
12/2/2017,4:30:00 AM,0,60.8,6.5
12/2/2017,4:45:00 AM,0,66.9,5.6
12/2/2017,5:00:00 AM,0,69.9,5.4
12/2/2017,5:15:00 AM,0,72.6,4.9
12/2/2017,5:30:00 AM,0,74.6,4.9
12/2/2017,5:45:00 AM,0,71.9,5.7
12/2/2017,6:00:00 AM,0,69.2,6
12/2/2017,6:15:00 AM,0,71.1,5.5
12/2/2017,6:30:00 AM,0,72.4,5.2
12/2/2017,6:45:00 AM,0,74.7,4.7
12/2/2017,7:00:00 AM,0,74.7,5
12/2/2017,7:15:00 AM,0,67.6,7.1
12/2/2017,7:30:00 AM,0,60.2,10
12/2/2017,7:45:00 AM,0,43.9,13.9
12/2/2017,8:00:00 AM,0,41.1,14.7
12/2/2017,8:15:00 AM,0,38.7,15.5
12/2/2017,8:30:00 AM,0,36.7,16.2
12/2/2017,8:45:00 AM,0,34.9,16.6
12/2/2017,9:00:00 AM,0,32.6,17.6
12/2/2017,9:15:00 AM,0,31.4,18.3
12/2/2017,9:30:00 AM,0,31.4,18.3
12/2/2017,9:45:00 AM,0,30.8,19
12/2/2017,10:00:00 AM,0,30.1,19.4
12/2/2017,10:15:00 AM,0,29.8,19.3
12/2/2017,10:30:00 AM,0,28.5,20.5
12/2/2017,10:45:00 AM,0,29.2,20.2
12/2/2017,11:00:00 AM,0,29.3,20.3
12/2/2017,11:15:00 AM,0,28.6,20.6
12/2/2017,11:30:00 AM,0,28.2,21.3
12/2/2017,11:45:00 AM,0,28.1,21.1
12/2/2017,12:00:00 PM,0,27.6,21.5
12/2/2017,12:15:00 PM,0,26.8,22
12/2/2017,12:30:00 PM,0,26.7,22.5
12/2/2017,12:45:00 PM,0,26,22.1
12/2/2017,1:00:00 PM,0,25.8,22.4
12/2/2017,1:15:00 PM,0,26.4,22.5
12/2/2017,1:30:00 PM,0,25.1,22.4
12/2/2017,1:45:00 PM,0,24.6,22.4
12/2/2017,2:00:00 PM,0,24.9,22.4
12/2/2017,2:15:00 PM,0,24.3,22.7
12/2/2017,2:30:00 PM,0,24.7,22.5
12/2/2017,2:45:00 PM,0,24,22.6
12/2/2017,3:00:00 PM,0,23.5,23.2
12/2/2017,3:15:00 PM,0,23.4,23.3
12/2/2017,3:30:00 PM,0,24.1,22.6
12/2/2017,3:45:00 PM,0,24.3,22.7
12/2/2017,4:00:00 PM,0,24.7,22.7
12/2/2017,4:15:00 PM,0,24.9,22.5
12/2/2017,4:30:00 PM,0,25.4,22.2
12/2/2017,4:45:00 PM,0,25.9,21.7
12/2/2017,5:00:00 PM,0,27,21.4
12/2/2017,5:15:00 PM,0,27.2,20.6
12/2/2017,5:30:00 PM,0,28.6,19.8
12/2/2017,5:45:00 PM,0,30,18.9
12/2/2017,6:00:00 PM,0,32.5,17.7
12/2/2017,6:15:00 PM,0,33.4,17
12/2/2017,6:30:00 PM,0,35.2,16.2
12/2/2017,6:45:00 PM,0,36.8,15.6
12/2/2017,7:00:00 PM,0,38.6,14.9
12/2/2017,7:15:00 PM,0,39.1,14.8
12/2/2017,7:30:00 PM,0,39.8,14.8
12/2/2017,7:45:00 PM,0,40,15
12/2/2017,8:00:00 PM,0,41.2,14.7
12/2/2017,8:15:00 PM,0,42.4,14.5
12/2/2017,8:30:00 PM,0,42.2,14.8
12/2/2017,8:45:00 PM,0,42.6,14.8
12/2/2017,9:00:00 PM,0,44.4,14
12/2/2017,9:15:00 PM,0,46.3,13.2
12/2/2017,9:30:00 PM,0,44.8,13.5
12/2/2017,9:45:00 PM,0,45,13.3
12/2/2017,10:00:00 PM,0,42,14.1
12/2/2017,10:15:00 PM,0,40.5,14.4
12/2/2017,10:30:00 PM,0,40,14.5
12/2/2017,10:45:00 PM,0,40,14.3
12/2/2017,11:00:00 PM,0,40.5,14
12/2/2017,11:15:00 PM,0,41.3,13.7
12/2/2017,11:30:00 PM,0,43.8,12.8
12/2/2017,11:45:00 PM,0,45.5,12.3
12/3/2017,12:00:00 AM,0,43.5,13.1
12/3/2017,12:15:00 AM,0,42.7,13.3
12/3/2017,12:30:00 AM,0,43,13.1
12/3/2017,12:45:00 AM,0,44.3,12.6
12/3/2017,1:00:00 AM,0,45.4,12.1
12/3/2017,1:15:00 AM,0,46.2,11.8
12/3/2017,1:30:00 AM,0,47.7,11.3
12/3/2017,1:45:00 AM,0,47.6,11.3
12/3/2017,2:00:00 AM,0,46.6,11.5
12/3/2017,2:15:00 AM,0,47.9,11.1
12/3/2017,2:30:00 AM,0,50.7,10.2
12/3/2017,2:45:00 AM,0,51.7,9.9
12/3/2017,3:00:00 AM,0,51.9,10
12/3/2017,3:15:00 AM,0,56.4,9
12/3/2017,3:30:00 AM,0,61.8,8.1
12/3/2017,3:45:00 AM,0,62.6,7.9
12/3/2017,4:00:00 AM,0,68,6.5
12/3/2017,4:15:00 AM,0,68.6,6.6
12/3/2017,4:30:00 AM,0,68,6.8
12/3/2017,4:45:00 AM,0,68.1,6.6
12/3/2017,5:00:00 AM,0,73,5.5
12/3/2017,5:15:00 AM,0,75.5,5.1
12/3/2017,5:30:00 AM,0,75.6,5.1
12/3/2017,5:45:00 AM,0,77.7,4.7
12/3/2017,6:00:00 AM,0,79,4.7
12/3/2017,6:15:00 AM,0,78.9,4.4
12/3/2017,6:30:00 AM,0,81.4,4.1
12/3/2017,6:45:00 AM,0,78.9,4.7
12/3/2017,7:00:00 AM,0,77.9,5.4
12/3/2017,7:15:00 AM,0,70.3,7
12/3/2017,7:30:00 AM,0,61.8,9.6
12/3/2017,7:45:00 AM,0,49.7,12.4
12/3/2017,8:00:00 AM,0,46,13.6
12/3/2017,8:15:00 AM,0,45.4,14.3
12/3/2017,8:30:00 AM,0,43.6,15.1
12/3/2017,8:45:00 AM,0,41.8,15.9
12/3/2017,9:00:00 AM,0,39.8,16.8
12/3/2017,9:15:00 AM,0,37.9,17.6
12/3/2017,9:30:00 AM,0,37.4,18
12/3/2017,9:45:00 AM,0,37.1,18.6
12/3/2017,10:00:00 AM,0,37.6,19
12/3/2017,10:15:00 AM,0,37.2,19.5
12/3/2017,10:30:00 AM,0,36.5,20
12/3/2017,10:45:00 AM,0,33.4,20.4
12/3/2017,11:00:00 AM,0,33.1,20.2
12/3/2017,11:15:00 AM,0,33.2,20.5
12/3/2017,11:30:00 AM,0,30.6,21
12/3/2017,11:45:00 AM,0,29.7,21.5
12/3/2017,12:00:00 PM,0,29,21.6
12/3/2017,12:15:00 PM,0,29.3,21.5
12/3/2017,12:30:00 PM,0,28.7,21.5
12/3/2017,12:45:00 PM,0,28.4,21.9
12/3/2017,1:00:00 PM,0,27.5,22.4
12/3/2017,1:15:00 PM,0,27.9,22.6
12/3/2017,1:30:00 PM,0,27.2,22.6
12/3/2017,1:45:00 PM,0,27.2,22.5
12/3/2017,2:00:00 PM,0,27.5,22.6
12/3/2017,2:15:00 PM,0,27.6,22.6
12/3/2017,2:30:00 PM,0,27.6,22.7
12/3/2017,2:45:00 PM,0,28.7,22.6
12/3/2017,3:00:00 PM,0,29.3,22.6
12/3/2017,3:15:00 PM,0,28.2,22.7
12/3/2017,3:30:00 PM,0,27.8,23.1
12/3/2017,3:45:00 PM,0,28.4,22.5
12/3/2017,4:00:00 PM,0,29.6,22
12/3/2017,4:15:00 PM,0,29.6,22.2
12/3/2017,4:30:00 PM,0,30.9,21.8
12/3/2017,4:45:00 PM,0,32,21.5
12/3/2017,5:00:00 PM,0,33.3,20.7
12/3/2017,5:15:00 PM,0,35.4,20.2
12/3/2017,5:30:00 PM,0,38.6,19.2
12/3/2017,5:45:00 PM,0,41.3,18.1
12/3/2017,6:00:00 PM,0,42.5,17.3
12/3/2017,6:15:00 PM,0,43.2,16.7
12/3/2017,6:30:00 PM,0,43.7,16.1
12/3/2017,6:45:00 PM,0,44.4,15.6
12/3/2017,7:00:00 PM,0,45.4,15.2
12/3/2017,7:15:00 PM,0,46.3,14.9
12/3/2017,7:30:00 PM,0,46.8,14.7
12/3/2017,7:45:00 PM,0,47.5,14.4
12/3/2017,8:00:00 PM,0,48.5,14.1
12/3/2017,8:15:00 PM,0,48.2,14
12/3/2017,8:30:00 PM,0,48.3,13.9
12/3/2017,8:45:00 PM,0,47.7,13.8
12/3/2017,9:00:00 PM,0,47.9,13.6
12/3/2017,9:15:00 PM,0,49,13.4
12/3/2017,9:30:00 PM,0,51.4,12.6
12/3/2017,9:45:00 PM,0,51.4,12.6
12/3/2017,10:00:00 PM,0,53.9,11.8
12/3/2017,10:15:00 PM,0,55.1,11.5
12/3/2017,10:30:00 PM,0,58,10.6
12/3/2017,10:45:00 PM,0,59.3,10.3
12/3/2017,11:00:00 PM,0,65.6,8.9
12/3/2017,11:15:00 PM,0,63.6,9
12/3/2017,11:30:00 PM,0,67.9,8
12/3/2017,11:45:00 PM,0,71.1,7.2
12/4/2017,12:00:00 AM,0,67.8,8.2
12/4/2017,12:15:00 AM,0,68.2,8.2
12/4/2017,12:30:00 AM,0,74.5,7.3
12/4/2017,12:45:00 AM,0,75.5,7.5
12/4/2017,1:00:00 AM,0,78.1,6.9
12/4/2017,1:15:00 AM,0,79.2,6.8
12/4/2017,1:30:00 AM,0,77.6,6.8
12/4/2017,1:45:00 AM,0,61.5,9.1
12/4/2017,2:00:00 AM,0,61.2,9.1
12/4/2017,2:15:00 AM,0,64.2,9.2
12/4/2017,2:30:00 AM,0,70.3,7.6
12/4/2017,2:45:00 AM,0,72.6,6.6
12/4/2017,3:00:00 AM,0,71.4,6.7
12/4/2017,3:15:00 AM,0,71.9,6.5
12/4/2017,3:30:00 AM,0,73,6.1
12/4/2017,3:45:00 AM,0,76.8,5.3
12/4/2017,4:00:00 AM,0,80.3,4.8
12/4/2017,4:15:00 AM,0,82.8,4.3
12/4/2017,4:30:00 AM,0,84.5,4.1
12/4/2017,4:45:00 AM,0,82.8,4.4
12/4/2017,5:00:00 AM,0,81.1,4.6
12/4/2017,5:15:00 AM,0,81.3,4.4
12/4/2017,5:30:00 AM,0,82.4,3.8
12/4/2017,5:45:00 AM,0,84.8,3
12/4/2017,6:00:00 AM,0,83.5,4.2
12/4/2017,6:15:00 AM,0,82.1,3.9
12/4/2017,6:30:00 AM,0,84.3,3.4
12/4/2017,6:45:00 AM,0,84.8,3.7
12/4/2017,7:00:00 AM,0,83.2,4.4
12/4/2017,7:15:00 AM,0,78.4,5.9
12/4/2017,7:30:00 AM,0,67.3,8.9
12/4/2017,7:45:00 AM,0,53.4,11.9
12/4/2017,8:00:00 AM,0,48.2,13.1
12/4/2017,8:15:00 AM,0,47,13.9
12/4/2017,8:30:00 AM,0,47,14.4
12/4/2017,8:45:00 AM,0,44.4,15.1
12/4/2017,9:00:00 AM,0,43,16
12/4/2017,9:15:00 AM,0,42.6,16.4
12/4/2017,9:30:00 AM,0,42.6,16.8
12/4/2017,9:45:00 AM,0,40.5,17.3
12/4/2017,10:00:00 AM,0,36.7,18.6
12/4/2017,10:15:00 AM,0,33.5,19.4
12/4/2017,10:30:00 AM,0,33.6,19
12/4/2017,10:45:00 AM,0,32.7,19.8
12/4/2017,11:00:00 AM,0,30.9,19.6
12/4/2017,11:15:00 AM,0,29.5,20.1
12/4/2017,11:30:00 AM,0,29.4,20.5
12/4/2017,11:45:00 AM,0,27.9,20.8
12/4/2017,12:00:00 PM,0,28,20.8
12/4/2017,12:15:00 PM,0,28,20.7
12/4/2017,12:30:00 PM,0,28,21.1
12/4/2017,12:45:00 PM,0,26.8,21.2
12/4/2017,1:00:00 PM,0,26.9,21.8
12/4/2017,1:15:00 PM,0,27,21.7
12/4/2017,1:30:00 PM,0,27,21.9
12/4/2017,1:45:00 PM,0,26.9,21.6
12/4/2017,2:00:00 PM,0,26.6,21.9
12/4/2017,2:15:00 PM,0,26.9,21.7
12/4/2017,2:30:00 PM,0,27.4,22.3
12/4/2017,2:45:00 PM,0,26.8,22.1
12/4/2017,3:00:00 PM,0,26.3,21.7
12/4/2017,3:15:00 PM,0,25.5,22.3
12/4/2017,3:30:00 PM,0,25.8,21.9
12/4/2017,3:45:00 PM,0,25.4,22.2
12/4/2017,4:00:00 PM,0,25.6,21.9
12/4/2017,4:15:00 PM,0,25.7,21.7
12/4/2017,4:30:00 PM,0,26,21.3
12/4/2017,4:45:00 PM,0,26.5,21.1
12/4/2017,5:00:00 PM,0,26.9,20.4
12/4/2017,5:15:00 PM,0,27.8,19.9
12/4/2017,5:30:00 PM,0,28.5,19
12/4/2017,5:45:00 PM,0,29.9,17.9
12/4/2017,6:00:00 PM,0,30.4,17.2
12/4/2017,6:15:00 PM,0,32.2,16.3
12/4/2017,6:30:00 PM,0,32.9,15.8
12/4/2017,6:45:00 PM,0,34,15.2
12/4/2017,7:00:00 PM,0,33.4,15.3
12/4/2017,7:15:00 PM,0,33.9,15
12/4/2017,7:30:00 PM,0,34.6,14.7
12/4/2017,7:45:00 PM,0,35.2,14.4
12/4/2017,8:00:00 PM,0,35.3,14.4
12/4/2017,8:15:00 PM,0,36.3,14.2
12/4/2017,8:30:00 PM,0,36.9,13.9
12/4/2017,8:45:00 PM,0,37,13.9
12/4/2017,9:00:00 PM,0,37.8,13.5
12/4/2017,9:15:00 PM,0,38.9,13.1
12/4/2017,9:30:00 PM,0,40.2,12.7
12/4/2017,9:45:00 PM,0,40.7,12.5
12/4/2017,10:00:00 PM,0,43.7,11.6
12/4/2017,10:15:00 PM,0,44.6,11.2
12/4/2017,10:30:00 PM,0,45.1,11.1
12/4/2017,10:45:00 PM,0,43.1,11.6
12/4/2017,11:00:00 PM,0,40.8,12.2
12/4/2017,11:15:00 PM,0,37.9,13
12/4/2017,11:30:00 PM,0,36.9,13.3
12/4/2017,11:45:00 PM,0,37.4,13.1
12/5/2017,12:00:00 AM,0,38.4,12.6
12/5/2017,12:15:00 AM,0,40.1,11.9
12/5/2017,12:30:00 AM,0,42.6,11
12/5/2017,12:45:00 AM,0,42.9,10.9
12/5/2017,1:00:00 AM,0,43.7,10.6
12/5/2017,1:15:00 AM,0,44.2,10.5
12/5/2017,1:30:00 AM,0,43.5,10.6
12/5/2017,1:45:00 AM,0,43.6,10.6
12/5/2017,2:00:00 AM,0,45.1,10
12/5/2017,2:15:00 AM,0,44.9,10.3
12/5/2017,2:30:00 AM,0,43.5,10.9
12/5/2017,2:45:00 AM,0,44.8,10.6
12/5/2017,3:00:00 AM,0,47.8,9.8
12/5/2017,3:15:00 AM,0,50.8,8.9
12/5/2017,3:30:00 AM,0,53.3,8.3
12/5/2017,3:45:00 AM,0,54.1,8.1
12/5/2017,4:00:00 AM,0,56.5,7.4
12/5/2017,4:15:00 AM,0,59.4,6.7
12/5/2017,4:30:00 AM,0,66.2,5.4
12/5/2017,4:45:00 AM,0,67.3,5.7
12/5/2017,5:00:00 AM,0,63.1,6.8
12/5/2017,5:15:00 AM,0,65.5,6.1
12/5/2017,5:30:00 AM,0,66.7,5.7
12/5/2017,5:45:00 AM,0,66.9,5.4
12/5/2017,6:00:00 AM,0,68.1,5.2
12/5/2017,6:15:00 AM,0,64.4,6.1
12/5/2017,6:30:00 AM,0,66.9,5.6
12/5/2017,6:45:00 AM,0,68.3,5.6
12/5/2017,7:00:00 AM,0,69.4,5.6
12/5/2017,7:15:00 AM,0,67,6.5
12/5/2017,7:30:00 AM,0,57,9.3
12/5/2017,7:45:00 AM,0,45.4,12.3
12/5/2017,8:00:00 AM,0,40,13.8
12/5/2017,8:15:00 AM,0,38.4,14.7
12/5/2017,8:30:00 AM,0,37.3,15.3
12/5/2017,8:45:00 AM,0,35.9,16.1
12/5/2017,9:00:00 AM,0,35.5,16.5
12/5/2017,9:15:00 AM,0,34.1,17.3
12/5/2017,9:30:00 AM,0,32.1,17.7
12/5/2017,9:45:00 AM,0,31.5,18
12/5/2017,10:00:00 AM,0,30.1,18.6
12/5/2017,10:15:00 AM,0,30.7,19
12/5/2017,10:30:00 AM,0,31.6,18.8
12/5/2017,10:45:00 AM,0,32.2,19.3
12/5/2017,11:00:00 AM,0,32,19.5
12/5/2017,11:15:00 AM,0,32.2,20
12/5/2017,11:30:00 AM,0,31.5,20.1
12/5/2017,11:45:00 AM,0,31.8,20.6
12/5/2017,12:00:00 PM,0,31.9,20.7
12/5/2017,12:15:00 PM,0,32.1,21
12/5/2017,12:30:00 PM,0,31.7,21.2
12/5/2017,12:45:00 PM,0,31.5,21.4
12/5/2017,1:00:00 PM,0,31.4,21.4
12/5/2017,1:15:00 PM,0,31.2,21.8
12/5/2017,1:30:00 PM,0,30.8,21.8
12/5/2017,1:45:00 PM,0,30.6,21.5
12/5/2017,2:00:00 PM,0,30.2,21.7
12/5/2017,2:15:00 PM,0,29.5,21.9
12/5/2017,2:30:00 PM,0,29.7,22.5
12/5/2017,2:45:00 PM,0,29.3,22.2
12/5/2017,3:00:00 PM,0,29.3,22.1
12/5/2017,3:15:00 PM,0,29.2,22.2
12/5/2017,3:30:00 PM,0,29.5,22
12/5/2017,3:45:00 PM,0,29.5,22
12/5/2017,4:00:00 PM,0,29.6,21.7
12/5/2017,4:15:00 PM,0,29.1,22
12/5/2017,4:30:00 PM,0,29.8,21.8
12/5/2017,4:45:00 PM,0,30.4,21.4
12/5/2017,5:00:00 PM,0,30.8,21.2
12/5/2017,5:15:00 PM,0,31.2,20.9
12/5/2017,5:30:00 PM,0,32.3,20.3
12/5/2017,5:45:00 PM,0,33.3,19.7
12/5/2017,6:00:00 PM,0,35.2,18.8
12/5/2017,6:15:00 PM,0,36.6,18.1
12/5/2017,6:30:00 PM,0,38,17.4
12/5/2017,6:45:00 PM,0,38.8,17
12/5/2017,7:00:00 PM,0,40,16.4
12/5/2017,7:15:00 PM,0,40.6,15.9
12/5/2017,7:30:00 PM,0,41,15.7
12/5/2017,7:45:00 PM,0,42.2,15.5
12/5/2017,8:00:00 PM,0,43.3,15.2
12/5/2017,8:15:00 PM,0,44.3,14.8
12/5/2017,8:30:00 PM,0,44.8,14.6
12/5/2017,8:45:00 PM,0,44.2,14.6
12/5/2017,9:00:00 PM,0,44.9,14.4
12/5/2017,9:15:00 PM,0,45.5,14.2
12/5/2017,9:30:00 PM,0,45.6,14.3
12/5/2017,9:45:00 PM,0,46,14.1
12/5/2017,10:00:00 PM,0,46.7,13.9
12/5/2017,10:15:00 PM,0,47.6,13.6
12/5/2017,10:30:00 PM,0,48.3,13.4
12/5/2017,10:45:00 PM,0,49.3,13
12/5/2017,11:00:00 PM,0,51.3,12.4
12/5/2017,11:15:00 PM,0,52.7,12
12/5/2017,11:30:00 PM,0,52.8,12
12/5/2017,11:45:00 PM,0,53.2,11.9
12/6/2017,12:00:00 AM,0,53.4,11.8
12/6/2017,12:15:00 AM,0,52.1,12.3
12/6/2017,12:30:00 AM,0,52,12.4
12/6/2017,12:45:00 AM,0,51.6,12.6
12/6/2017,1:00:00 AM,0,52.2,12.4
12/6/2017,1:15:00 AM,0,53,12.1
12/6/2017,1:30:00 AM,0,55.4,11.4
12/6/2017,1:45:00 AM,0,56.8,10.9
12/6/2017,2:00:00 AM,0,58.8,10.4
12/6/2017,2:15:00 AM,0,61.9,9.5
12/6/2017,2:30:00 AM,0,64.7,8.7
12/6/2017,2:45:00 AM,0,65.8,8.5
12/6/2017,3:00:00 AM,0,67.6,8.2
12/6/2017,3:15:00 AM,0,71.3,7.7
12/6/2017,3:30:00 AM,0,73.9,7.4
12/6/2017,3:45:00 AM,0,74.4,7.6
12/6/2017,4:00:00 AM,0,72.3,8
12/6/2017,4:15:00 AM,0,69.9,8.2
12/6/2017,4:30:00 AM,0,69.2,8.3
12/6/2017,4:45:00 AM,0,64.9,9.1
12/6/2017,5:00:00 AM,0,62.9,9.6
12/6/2017,5:15:00 AM,0,63.7,9.5
12/6/2017,5:30:00 AM,0,66.2,8.8
12/6/2017,5:45:00 AM,0,72.6,7.2
12/6/2017,6:00:00 AM,0,76,6.7
12/6/2017,6:15:00 AM,0,75.6,6.6
12/6/2017,6:30:00 AM,0,77.7,6.1
12/6/2017,6:45:00 AM,0,80.1,5.9
12/6/2017,7:00:00 AM,0,80.3,6.1
12/6/2017,7:15:00 AM,0,78.1,7.2
12/6/2017,7:30:00 AM,0,68.8,9.6
12/6/2017,7:45:00 AM,0,58.3,12
12/6/2017,8:00:00 AM,0,49.5,14.3
12/6/2017,8:15:00 AM,0,45.2,15.6
12/6/2017,8:30:00 AM,0,41.5,16.5
12/6/2017,8:45:00 AM,0,40,16.6
12/6/2017,9:00:00 AM,0,39.2,17.2
12/6/2017,9:15:00 AM,0,37.3,18.2
12/6/2017,9:30:00 AM,0,36.4,18.3
12/6/2017,9:45:00 AM,0,35.1,19
12/6/2017,10:00:00 AM,0,34,19.2
12/6/2017,10:15:00 AM,0,34.5,19.2
12/6/2017,10:30:00 AM,0,33.9,19.6
12/6/2017,10:45:00 AM,0,33.4,20.1
12/6/2017,11:00:00 AM,0,33.7,20.1
12/6/2017,11:15:00 AM,0,33.1,20.8
12/6/2017,11:30:00 AM,0,32.9,21.2
12/6/2017,11:45:00 AM,0,32.6,21.5
12/6/2017,12:00:00 PM,0,32.8,21.4
12/6/2017,12:15:00 PM,0,32.2,21.7
12/6/2017,12:30:00 PM,0,32.6,21.4
12/6/2017,12:45:00 PM,0,31.7,21.7
12/6/2017,1:00:00 PM,0,31.7,21.8
12/6/2017,1:15:00 PM,0,31.7,22.1
12/6/2017,1:30:00 PM,0,31.8,22
12/6/2017,1:45:00 PM,0,31.5,22.3
12/6/2017,2:00:00 PM,0,32.1,22.3
12/6/2017,2:15:00 PM,0,31.8,22.2
12/6/2017,2:30:00 PM,0,32,22.3
12/6/2017,2:45:00 PM,0,32.2,22.3
12/6/2017,3:00:00 PM,0,31.7,22.5
12/6/2017,3:15:00 PM,0,31,23.2
12/6/2017,3:30:00 PM,0,31.3,23
12/6/2017,3:45:00 PM,0,30.8,23.4
12/6/2017,4:00:00 PM,0,31.7,22.7
12/6/2017,4:15:00 PM,0,32,22.5
12/6/2017,4:30:00 PM,0,31.5,22.7
12/6/2017,4:45:00 PM,0,31.8,22.4
12/6/2017,5:00:00 PM,0,31.8,22.3
12/6/2017,5:15:00 PM,0,33.9,21.5
12/6/2017,5:30:00 PM,0,35.1,20.8
12/6/2017,5:45:00 PM,0,36.4,20.2
12/6/2017,6:00:00 PM,0,38.1,19.4
12/6/2017,6:15:00 PM,0,39.4,18.7
12/6/2017,6:30:00 PM,0,40.3,18.3
12/6/2017,6:45:00 PM,0,40.8,17.8
12/6/2017,7:00:00 PM,0,42.6,17.2
12/6/2017,7:15:00 PM,0,44.7,16.5
12/6/2017,7:30:00 PM,0,45.6,16.2
12/6/2017,7:45:00 PM,0,46.8,16
12/6/2017,8:00:00 PM,0,47.5,15.8
12/6/2017,8:15:00 PM,0,48.4,15.5
12/6/2017,8:30:00 PM,0,49.1,15.2
12/6/2017,8:45:00 PM,0,49.8,14.9
12/6/2017,9:00:00 PM,0,53.3,13.9
12/6/2017,9:15:00 PM,0,55.7,13.1
12/6/2017,9:30:00 PM,0,55.6,13.2
12/6/2017,9:45:00 PM,0,55.3,13.3
12/6/2017,10:00:00 PM,0,54.5,13.7
12/6/2017,10:15:00 PM,0,54.9,13.7
12/6/2017,10:30:00 PM,0,53.9,14
12/6/2017,10:45:00 PM,0,55.8,13.4
12/6/2017,11:00:00 PM,0,57.8,12.7
12/6/2017,11:15:00 PM,0,56.8,13
12/6/2017,11:30:00 PM,0,56.2,13.1
12/6/2017,11:45:00 PM,0,55.9,13.1
12/7/2017,12:00:00 AM,0,55.5,13.2
12/7/2017,12:15:00 AM,0,56.5,12.9
12/7/2017,12:30:00 AM,0,55.9,13.2
12/7/2017,12:45:00 AM,0,56.1,13.2
12/7/2017,1:00:00 AM,0,59,12.4
12/7/2017,1:15:00 AM,0,61,11.9
12/7/2017,1:30:00 AM,0,62,11.7
12/7/2017,1:45:00 AM,0,61,12
12/7/2017,2:00:00 AM,0,61,12
12/7/2017,2:15:00 AM,0,66.6,10.5
12/7/2017,2:30:00 AM,0,71.6,9.5
12/7/2017,2:45:00 AM,0,72.2,9.5
12/7/2017,3:00:00 AM,0,73.6,9.1
12/7/2017,3:15:00 AM,0,76.3,8.6
12/7/2017,3:30:00 AM,0,77.7,8.2
12/7/2017,3:45:00 AM,0,78.6,8.1
12/7/2017,4:00:00 AM,0,71.1,9.7
12/7/2017,4:15:00 AM,0,72.3,9.2
12/7/2017,4:30:00 AM,0,69.6,9.9
12/7/2017,4:45:00 AM,0,69.9,9.9
12/7/2017,5:00:00 AM,0,72.9,9
12/7/2017,5:15:00 AM,0,76.9,8.1
12/7/2017,5:30:00 AM,0,78.5,7.7
12/7/2017,5:45:00 AM,0,80.8,7.4
12/7/2017,6:00:00 AM,0,82.2,7.2
12/7/2017,6:15:00 AM,0,83.5,7
12/7/2017,6:30:00 AM,0,84.5,6.9
12/7/2017,6:45:00 AM,0,85.2,7
12/7/2017,7:00:00 AM,0,83.3,7.9
12/7/2017,7:15:00 AM,0,75.6,9.5
12/7/2017,7:30:00 AM,0,70.1,10.7
12/7/2017,7:45:00 AM,0,65.4,12
12/7/2017,8:00:00 AM,0,57.6,14.2
12/7/2017,8:15:00 AM,0,52.6,15.3
12/7/2017,8:30:00 AM,0,48.6,16.7
12/7/2017,8:45:00 AM,0,46.7,16.9
12/7/2017,9:00:00 AM,0,47.2,16.5
12/7/2017,9:15:00 AM,0,47.1,16.5
12/7/2017,9:30:00 AM,0,45.3,17.2
12/7/2017,9:45:00 AM,0,45.2,17.6
12/7/2017,10:00:00 AM,0,41.7,19.1
12/7/2017,10:15:00 AM,0,41.6,19.3
12/7/2017,10:30:00 AM,0,38.7,19.9
12/7/2017,10:45:00 AM,0,38.5,20.4
12/7/2017,11:00:00 AM,0,37.9,20.8
12/7/2017,11:15:00 AM,0,37.7,21
12/7/2017,11:30:00 AM,0,37,21.6
12/7/2017,11:45:00 AM,0,37.1,21.8
12/7/2017,12:00:00 PM,0,37.6,21.6
12/7/2017,12:15:00 PM,0,36.8,21.8
12/7/2017,12:30:00 PM,0,36.4,22
12/7/2017,12:45:00 PM,0,34.8,22.6
12/7/2017,1:00:00 PM,0,35.4,22.1
12/7/2017,1:15:00 PM,0,34.1,22.8
12/7/2017,1:30:00 PM,0,33.3,23.1
12/7/2017,1:45:00 PM,0,33.7,22.9
12/7/2017,2:00:00 PM,0,33.7,22.9
12/7/2017,2:15:00 PM,0,34.2,22.6
12/7/2017,2:30:00 PM,0,34.3,22.4
12/7/2017,2:45:00 PM,0,33.3,23.1
12/7/2017,3:00:00 PM,0,32.5,23.7
12/7/2017,3:15:00 PM,0,32.9,23.3
12/7/2017,3:30:00 PM,0,33.5,23
12/7/2017,3:45:00 PM,0,33.7,22.9
12/7/2017,4:00:00 PM,0,33.9,23
12/7/2017,4:15:00 PM,0,34.2,22.5
12/7/2017,4:30:00 PM,0,34.9,22.3
12/7/2017,4:45:00 PM,0,35.8,21.7
12/7/2017,5:00:00 PM,0,36.3,21.4
12/7/2017,5:15:00 PM,0,37.2,20.7
12/7/2017,5:30:00 PM,0,38.1,20.2
12/7/2017,5:45:00 PM,0,39.4,19.4
12/7/2017,6:00:00 PM,0,40.7,18.6
12/7/2017,6:15:00 PM,0,42.1,17.7
